customer_id,store_id,first_name,last_name,email,active,create_date,last_update,address,district,city,postal_code,country,phone
530,2,DARRYL,ASHCRAFT,DARRYL.ASHCRAFT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1908 Gaziantep Place",Liaoning,Tiefa,58979,China,108053751300
531,2,JAMIE,WAUGH,JAMIE.WAUGH@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1325 Fukuyama Street",Heilongjiang,Tieli,27107,China,288241215394
532,2,NEIL,RENNER,NEIL.RENNER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","539 Hami Way",Tokat,Tokat,52196,Turkey,525518075499
533,1,JESSIE,MILAM,JESSIE.MILAM@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","193 Bhusawal Place",Kang-won,Tonghae,9750,"South Korea",745267607502
534,1,CHRISTIAN,JUNG,CHRISTIAN.JUNG@sakilacustomer.org,0,"2006-02-14 22:04:37","2006-02-15 04:57:20","105 Dzerzinsk Manor","Inner Mongolia",Tongliao,48570,China,240776414296
535,1,JAVIER,ELROD,JAVIER.ELROD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","261 Saint Louis Way","Coahuila de Zaragoza",Torren,83401,Mexico,321944036800
536,2,FERNANDO,CHURCHILL,FERNANDO.CHURCHILL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1029 Dzerzinsk Manor",Ynlin,Touliu,57519,Taiwan,33173584456
537,2,CLINTON,BUFORD,CLINTON.BUFORD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1386 Yangor Avenue",Provence-Alpes-Cte,Toulon,80720,France,449216226468
538,2,TED,BREAUX,TED.BREAUX@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","391 Callao Drive",Midi-Pyrnes,Toulouse,34021,France,440512153169
539,1,MATHEW,BOLIN,MATHEW.BOLIN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1359 Zhoushan Parkway",Streymoyar,Trshavn,29763,"Faroe Islands",46568045367
540,1,TYRONE,ASHER,TYRONE.ASHER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1923 Stara Zagora Lane",Nantou,Tsaotun,95179,Taiwan,182178609211
541,2,DARREN,WINDHAM,DARREN.WINDHAM@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1404 Taguig Drive",Okayama,Tsuyama,87212,Japan,572068624538
542,2,LONNIE,TIRADO,LONNIE.TIRADO@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","862 Xintai Lane","Cagayan Valley",Tuguegarao,30065,Philippines,265153400632
543,1,LANCE,PEMBERTON,LANCE.PEMBERTON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1642 Charlotte Amalie Drive",Slaskie,Tychy,75442,Poland,821476736117
544,2,CODY,NOLEN,CODY.NOLEN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1877 Ezhou Lane",Rajasthan,Udaipur,63337,India,264541743403
545,2,JULIO,NOLAND,JULIO.NOLAND@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1986 Sivas Place","Friuli-Venezia Giuli",Udine,95775,Italy,182059202712
546,1,KELLY,KNOTT,KELLY.KNOTT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","496 Celaya Drive",Nagano,Ueda,90797,Japan,759586584889
547,1,KURT,EMMONS,KURT.EMMONS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","300 Junan Street",Kyonggi,Uijongbu,81314,"South Korea",890289150158
548,1,ALLAN,CORNISH,ALLAN.CORNISH@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1704 Tambaram Manor","West Bengali",Uluberia,2834,India,39463554936
549,1,NELSON,CHRISTENSON,NELSON.CHRISTENSON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1337 Lincoln Parkway",Saitama,Urawa,99457,Japan,597815221267
550,2,GUY,BROWNLEE,GUY.BROWNLEE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","251 Florencia Drive","Michoacn de Ocampo",Uruapan,16119,Mexico,118011831565
551,2,CLAYTON,BARBEE,CLAYTON.BARBEE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1215 Pyongyang Parkway",Usak,Usak,25238,Turkey,646237101779
552,2,HUGH,WALDROP,HUGH.WALDROP@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1621 Tongliao Avenue",Irkutsk,Usolje-Sibirskoje,22173,"Russian Federation",209342540247
553,1,MAX,PITT,MAX.PITT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","954 Kimchon Place","West Bengali",Uttarpara-Kotrung,42420,India,541327526474
554,1,DWAYNE,OLVERA,DWAYNE.OLVERA@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","943 Tokat Street",Vaduz,Vaduz,45428,Liechtenstein,889318963672
555,1,DWIGHT,LOMBARDI,DWIGHT.LOMBARDI@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","163 Augusta-Richmond County Loop",Carabobo,Valencia,33030,Venezuela,754579047924
556,2,ARMANDO,GRUBER,ARMANDO.GRUBER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","544 Tarsus Boulevard",Gurico,"Valle de la Pascua",53145,Venezuela,892523334
557,1,FELIX,GAFFNEY,FELIX.GAFFNEY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","86 Higashiosaka Lane",Guanajuato,"Valle de Santiago",33768,Mexico,957128697225
558,1,JIMMIE,EGGLESTON,JIMMIE.EGGLESTON@sakilacustomer.org,0,"2006-02-14 22:04:37","2006-02-15 04:57:20","990 Etawah Loop","Tamil Nadu",Valparai,79940,India,206169448769
559,2,EVERETT,BANDA,EVERETT.BANDA@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","983 Santa F Way","British Colombia",Vancouver,47472,Canada,145720452260
560,1,JORDAN,ARCHULETA,JORDAN.ARCHULETA@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","117 Boa Vista Way","Uttar Pradesh","Varanasi (Benares)",6804,India,677976133614
561,2,IAN,STILL,IAN.STILL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1244 Allappuzha (Alleppey) Place","Buenos Aires","Vicente Lpez",20657,Argentina,991802825778
562,1,WALLACE,SLONE,WALLACE.SLONE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","758 Korolev Parkway","Andhra Pradesh",Vijayawada,75474,India,441628280920
563,2,KEN,PREWITT,KEN.PREWITT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","306 Antofagasta Place","Esprito Santo","Vila Velha",3989,Brazil,378318851631
564,2,BOB,PFEIFFER,BOB.PFEIFFER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1059 Yuncheng Avenue",Vilna,Vilnius,47498,Lithuania,107092893983
565,2,JAIME,NETTLES,JAIME.NETTLES@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","600 Purnea (Purnia) Avenue","Nghe An",Vinh,18043,Vietnam,638409958875
566,1,CASEY,MENA,CASEY.MENA@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1133 Rizhao Avenue",Pernambuco,"Vitria de Santo Anto",2800,Brazil,600264533987
567,2,ALFREDO,MCADAMS,ALFREDO.MCADAMS@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1944 Bamenda Way",Michigan,Warren,24645,"United States",75975221996
568,2,ALBERTO,HENNING,ALBERTO.HENNING@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1464 Kursk Parkway",Shandong,Weifang,17381,China,338758048786
569,2,DAVE,GARDINER,DAVE.GARDINER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","68 Molodetno Manor",Nordrhein-Westfalen,Witten,4662,Germany,146640639760
570,2,IVAN,CROMWELL,IVAN.CROMWELL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","28 MySQL Boulevard",QLD,Woodridge,,Australia,
570,2,IVAN,CROMWELL,IVAN.CROMWELL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1411 Lillydale Drive",QLD,Woodridge,,Australia,6172235589
571,2,JOHNNIE,CHISHOLM,JOHNNIE.CHISHOLM@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","505 Madiun Boulevard",Dolnoslaskie,Wroclaw,97271,Poland,970638808606
572,1,SIDNEY,BURLESON,SIDNEY.BURLESON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1103 Bilbays Parkway",Hubei,Xiangfan,87660,China,279979529227
573,1,BYRON,BOX,BYRON.BOX@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1586 Guaruj Place",Hunan,Xiangtan,5135,China,947233365992
574,2,JULIAN,VEST,JULIAN.VEST@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","415 Pune Avenue",Shandong,Xintai,44274,China,203202500108
575,2,ISAAC,OGLESBY,ISAAC.OGLESBY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1909 Benguela Lane",Henan,Xinxiang,19913,China,624138001031
576,2,MORRIS,MCCARTER,MORRIS.MCCARTER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","808 Bhopal Manor",Haryana,"Yamuna Nagar",10672,India,465887807014
577,2,CLIFTON,MALCOLM,CLIFTON.MALCOLM@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","962 Tama Loop",,Yangor,65952,Nauru,282667506728
578,2,WILLARD,LUMPKIN,WILLARD.LUMPKIN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","85 San Felipe de Puerto Plata Drive",Shandong,Yantai,46063,China,170739645687
579,2,DARYL,LARUE,DARYL.LARUE@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","114 Jalib al-Shuyukh Manor",Centre,Yaound,60440,Cameroon,845378657301
580,1,ROSS,GREY,ROSS.GREY@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","42 Brindisi Place",Yerevan,Yerevan,16744,Armenia,42384721397
581,1,VIRGIL,WOFFORD,VIRGIL.WOFFORD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1297 Alvorada Parkway",Ningxia,Yinchuan,11839,China,508348602835
582,2,ANDY,VANHORN,ANDY.VANHORN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1993 0 Loop",Liaoning,Yingkou,41214,China,25865528181
583,1,MARSHALL,THORN,MARSHALL.THORN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1515 Korla Way",England,York,57197,"United Kingdom",959467760895
584,2,SALVADOR,TEEL,SALVADOR.TEEL@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","798 Cianjur Avenue",Shanxi,Yuncheng,76990,China,499408708580
585,1,PERRY,SWAFFORD,PERRY.SWAFFORD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","867 Benin City Avenue",Henan,Yuzhou,78543,China,168884817145
586,1,KIRK,STCLAIR,KIRK.STCLAIR@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","832 Nakhon Sawan Manor","Inner Mongolia",Zalantun,49021,China,275595571388
587,1,SERGIO,STANFIELD,SERGIO.STANFIELD@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1842 Luzinia Boulevard","Zanzibar West",Zanzibar,94420,Tanzania,706878974831
588,1,MARION,OCAMPO,MARION.OCAMPO@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1778 Gijn Manor",Hubei,Zaoyang,35156,China,288910576761
589,1,TRACY,HERRMANN,TRACY.HERRMANN@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1088 Ibirit Place",Jalisco,Zapopan,88502,Mexico,49084281333
590,2,SETH,HANNON,SETH.HANNON@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","885 Yingkou Manor",Kaduna,Zaria,31390,Nigeria,588964509072
591,1,KENT,ARSENAULT,KENT.ARSENAULT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1378 Beira Loop",Krasnojarsk,Zeleznogorsk,40792,"Russian Federation",840957664136
592,1,TERRANCE,ROUSH,TERRANCE.ROUSH@sakilacustomer.org,0,"2006-02-14 22:04:37","2006-02-15 04:57:20","521 San Juan Bautista Tuxtepec Place",Qaraghandy,Zhezqazghan,95093,Kazakstan,844018348565
593,2,RENE,MCALISTER,RENE.MCALISTER@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","346 Cam Ranh Avenue",Zhejiang,Zhoushan,39976,China,978430786151
594,1,EDUARDO,HIATT,EDUARDO.HIATT@sakilacustomer.org,1,"2006-02-14 22:04:37","2006-02-15 04:57:20","1889 Valparai Way",Ziguinchor,Ziguinchor,75559,Senegal,670370974122
